date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:16:27	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:28%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/dark_rounded/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/dark_rounded/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:28	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:28%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/dark_rounded/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/dark_rounded/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:28	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:28%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/dark_rounded/contentPattern.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/dark_rounded/contentPattern.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:28	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:28%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/dark_rounded/contentPattern.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/dark_rounded/contentPattern.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:28	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:29%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/dark_rounded/btnNext.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/dark_rounded/btnNext.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:28	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:29%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/dark_rounded/btnPrevious.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/dark_rounded/btnPrevious.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:29	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:29%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/dark_rounded/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/dark_rounded/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:29	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:29%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/dark_rounded/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/dark_rounded/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:29	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:30%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/dark_rounded/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/dark_rounded/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:29	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:30%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/dark_rounded/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/dark_rounded/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:30	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:30%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/dark_rounded/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/dark_rounded/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:30	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:30%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/dark_rounded/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/dark_rounded/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:30	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:30%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/dark_rounded/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/dark_rounded/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:30	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:31%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/dark_rounded/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/dark_rounded/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:30	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:31%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/dark_rounded/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/dark_rounded/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:31	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:31%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/dark_rounded/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/dark_rounded/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:31	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:31%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/dark_rounded/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/dark_rounded/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:31	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:31%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/dark_rounded/loader.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/dark_rounded/loader.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:31	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:32%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/dark_square/loader.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/dark_square/loader.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:32	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:32%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/dark_square/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/dark_square/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:32	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:32%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/dark_square/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/dark_square/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:32	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:33%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/dark_square/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/dark_square/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:32	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:33%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/dark_square/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/dark_square/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:32	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:33%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/dark_square/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/dark_square/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:33	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:33%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/dark_square/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/dark_square/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:33	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:33%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/dark_square/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/dark_square/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:33	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:34%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/dark_square/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/dark_square/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:33	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:34%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/dark_square/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/dark_square/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:34	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:34%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/dark_square/btnNext.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/dark_square/btnNext.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:34	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:34%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/dark_square/btnPrevious.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/dark_square/btnPrevious.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:34	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:35%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/light_square/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/light_square/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:34	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:35%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/light_square/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/light_square/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:35	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:35%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/light_square/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/light_square/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:35	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:35%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/light_square/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/light_square/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:35	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:35%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/light_square/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/light_square/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:35	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:36%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/light_square/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/light_square/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:35	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:36%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/light_square/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/light_square/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:36	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:36%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/light_square/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/light_square/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:36	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:36%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/light_square/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/light_square/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:36	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:37%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/light_square/btnNext.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/light_square/btnNext.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:36	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:37%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/light_square/btnPrevious.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/light_square/btnPrevious.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:37	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:37%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/facebook/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/facebook/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:37	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:37%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/facebook/contentPatternTop.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/facebook/contentPatternTop.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:37	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:37%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/facebook/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/facebook/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:37	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:38%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/facebook/contentPatternLeft.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/facebook/contentPatternLeft.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:37	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:38%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/facebook/contentPatternRight.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/facebook/contentPatternRight.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:38	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:38%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/facebook/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/facebook/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:38	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:38%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/facebook/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/facebook/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:38	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:39%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/facebook/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/facebook/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:38	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:39%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/facebook/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/facebook/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:39	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:39%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/facebook/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/facebook/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:39	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:39%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/facebook/loader.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/facebook/loader.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:39	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:40%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/facebook/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/facebook/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:39	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:40%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/facebook/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/facebook/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:40	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:40%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/facebook/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/facebook/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:40	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:40%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/facebook/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/facebook/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:40	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:40%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/facebook/btnNext.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/facebook/btnNext.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:40	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:41%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/facebook/btnPrevious.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/facebook/btnPrevious.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:40	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:41%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/facebook/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/facebook/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:41	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:41%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/facebook/contentPatternBottom.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/facebook/contentPatternBottom.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:41	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:41%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/facebook/sprite.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/facebook/sprite.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:41	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:42%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/light_rounded/btnNext.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/light_rounded/btnNext.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:41	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:42%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/facebook/default_thumbnail.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/facebook/default_thumbnail.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:42	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:42%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/light_rounded/loader.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/light_rounded/loader.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:42	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:42%20GMT	https://www.bambooevents.co.in/images/prettyPhoto/dark_rounded/contentPattern.html	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/prettyPhoto/dark_rounded/contentPattern.html	(from https://www.bambooevents.co.in/css/prettyPhoto.css)
18:16:42	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:43%20GMT	https://www.bambooevents.co.in/images/bg-image/row-bgimage-1.png	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/bg-image/row-bgimage-1.png	(from https://www.bambooevents.co.in/css/shortcodes.css)
18:16:42	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:43%20GMT	https://www.bambooevents.co.in/images/bg-image/row-bgimage-2.jpg	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/bg-image/row-bgimage-2.jpg	(from https://www.bambooevents.co.in/css/shortcodes.css)
18:16:43	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:43%20GMT	https://www.bambooevents.co.in/images/bg-image/row-bgimage-3.jpg	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/bg-image/row-bgimage-3.jpg	(from https://www.bambooevents.co.in/css/shortcodes.css)
18:16:43	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:43%20GMT	https://www.bambooevents.co.in/images/bg-image/row-bgimage-4.jpg	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/bg-image/row-bgimage-4.jpg	(from https://www.bambooevents.co.in/css/shortcodes.css)
18:16:43	683/683	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jul%202023%2012:46:44%20GMT	https://www.bambooevents.co.in/images/bg-image/row-bgimage-5.jpg	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/bg-image/row-bgimage-5.jpg	(from https://www.bambooevents.co.in/css/shortcodes.css)
